str_name;hausnr;hausnr_zus;plz;ort
Elsässerstrasse;6;;4056;Basel
Schwarzwaldallee;215;;4058;Basel
Schwarzwaldallee;215;;4058;Basel
Petersgraben;9;;4051;Basel
Rittergasse;7;;4051;Basel
Rittergasse;19;;4051;Basel
Peter Ochs-Strasse;1;;4059;Basel
Peter Ochs-Strasse;9;;4059;Basel
Peter Ochs-Strasse;11;;4059;Basel
Peter Ochs-Strasse;13;;4059;Basel
Peter Ochs-Strasse;18;;4059;Basel
Peter Ochs-Strasse;22;;4059;Basel
Peter Ochs-Strasse;33;;4059;Basel
Peter Ochs-Strasse;37;;4059;Basel
Aeneas Silvius-Strasse;34;;4059;Basel
Peter Ochs-Strasse;43;;4059;Basel
Peter Ochs-Strasse;47;;4059;Basel
Peter Ochs-Strasse;49;;4059;Basel
Peter Ochs-Strasse;50;;4059;Basel
Peter Ochs-Strasse;73;;4059;Basel
Peter Ochs-Strasse;79;;4059;Basel
Peter Ochs-Strasse;87;;4059;Basel
Petersgasse;36;;4051;Basel
Petersgasse;40;;4051;Basel
Petersgasse;44;;4051;Basel
Petersgasse;46;a;4051;Basel
Petersgasse;48;;4051;Basel
Petersgasse;54;;4051;Basel
Petersgraben;3;;4051;Basel
Petersgraben;5;;4051;Basel
Petersgraben;11;;4051;Basel
Petersgraben;17;;4051;Basel
Petersgraben;18;;4051;Basel
Peterskirchplatz;6;;4051;Basel
Petersgraben;30;;4051;Basel
Petersgraben;35;;4051;Basel
Petersgraben;51;;4051;Basel
Petersgraben;73;;4051;Basel
Kellergässlein;9;;4051;Basel
Peterskirchplatz;1;;4051;Basel
Kellergässlein;7;;4051;Basel
Peterskirchplatz;8;;4051;Basel
Peterskirchplatz;10;;4051;Basel
Peterskirchplatz;11;;4051;Basel
Petersplatz;6;;4051;Basel
Petersplatz;10;;4051;Basel
Petersplatz;20;;4051;Basel
Pfeffelstrasse;3;;4055;Basel
Pfeffelstrasse;7;;4055;Basel
Pfeffelstrasse;8;;4055;Basel
Pfeffelstrasse;11;;4055;Basel
Pfeffelstrasse;15;;4055;Basel
Pfeffelstrasse;16;;4055;Basel
Pfeffelstrasse;20;;4055;Basel
Pfeffelstrasse;22;;4055;Basel
Pfeffelstrasse;23;;4055;Basel
Pfeffelstrasse;31;;4055;Basel
Pfeffelstrasse;33;;4055;Basel
Pfeffingerstrasse;22;;4053;Basel
Pfeffingerstrasse;28;;4053;Basel
Pfeffingerstrasse;38;;4053;Basel
Pfeffingerstrasse;41;;4053;Basel
Güterstrasse;168;a;4053;Basel
Pfeffingerstrasse;48;;4053;Basel
Pfeffingerstrasse;61;;4053;Basel
Pfeffingerstrasse;64;;4053;Basel
Pfeffingerstrasse;79;;4053;Basel
Pfeffingerstrasse;80;;4053;Basel
Pfeffingerstrasse;84;a;4053;Basel
Pfeffingerstrasse;94;;4053;Basel
Pfeffingerstrasse;98;;4053;Basel
Pfeffingerstrasse;102;;4053;Basel
Pfeffingerstrasse;104;;4053;Basel
Pfeffingerstrasse;105;;4053;Basel
Pfirtergasse;1;;4054;Basel
Pfirtergasse;18;;4054;Basel
Pfirtergasse;20;;4054;Basel
Pfirtergasse;28;;4054;Basel
Falknerstrasse;17;;4001;Basel
Pfluggässlein;5;;4001;Basel
Pfluggässlein;10;;4001;Basel
Pilatusstrasse;18;;4054;Basel
Pilatusstrasse;28;;4054;Basel
Pilatusstrasse;36;;4054;Basel
Pilgerstrasse;3;;4055;Basel
Pilgerstrasse;6;;4055;Basel
Pilgerstrasse;8;;4055;Basel
Pilgerstrasse;12;;4055;Basel
Pilgerstrasse;14;;4055;Basel
Pilgerstrasse;15;;4055;Basel
Pilgerstrasse;20;;4055;Basel
Pilgerstrasse;22;;4055;Basel
Pilgerstrasse;26;;4055;Basel
Pilgerstrasse;33;;4055;Basel
Pilgerstrasse;35;;4055;Basel
Pilgerstrasse;45;;4055;Basel
Prattelerstrasse;6;;4052;Basel
Prattelerstrasse;9;;4052;Basel
Prattelerstrasse;10;;4052;Basel
Prattelerstrasse;23;;4052;Basel
Prattelerstrasse;27;;4052;Basel
Prattelerstrasse;29;;4052;Basel
Predigerhofstrasse;25;;4059;Basel
Predigerhofstrasse;29;;4059;Basel
Predigerhofstrasse;37;;4059;Basel
Predigerhofstrasse;43;;4059;Basel
Predigerhofstrasse;51;;4059;Basel
Predigerhofstrasse;55;;4059;Basel
Predigerhofstrasse;59;;4059;Basel
Pruntruterstrasse;4;;4053;Basel
Pruntruterstrasse;6;;4053;Basel
Pruntruterstrasse;7;;4053;Basel
Pruntruterstrasse;9;;4053;Basel
Pruntruterstrasse;14;;4053;Basel
Pruntruterstrasse;15;;4053;Basel
Pruntruterstrasse;25;;4053;Basel
Picassoplatz;2;;4052;Basel
Brunngässlein;11;;4052;Basel
Ramsteinerstrasse;7;;4052;Basel
Ramsteinerstrasse;19;;4052;Basel
Ramsteinerstrasse;22;;4052;Basel
Zürcherstrasse;97;;4052;Basel
Ramsteinerstrasse;32;;4052;Basel
Realpstrasse;2;;4054;Basel
Realpstrasse;4;;4054;Basel
Realpstrasse;6;;4054;Basel
Realpstrasse;8;;4054;Basel
Realpstrasse;10;;4054;Basel
Realpstrasse;11;;4054;Basel
Realpstrasse;16;;4054;Basel
Realpstrasse;17;;4054;Basel
Realpstrasse;18;;4054;Basel
Realpstrasse;20;;4054;Basel
Realpstrasse;24;;4054;Basel
Realpstrasse;25;;4054;Basel
Realpstrasse;27;;4054;Basel
Realpstrasse;31;;4054;Basel
Realpstrasse;36;;4054;Basel
Realpstrasse;47;;4054;Basel
Realpstrasse;54;;4054;Basel
Realpstrasse;55;;4054;Basel
Realpstrasse;59;;4054;Basel
Realpstrasse;61;;4054;Basel
Realpstrasse;71;;4054;Basel
Realpstrasse;73;;4054;Basel
Realpstrasse;74;;4054;Basel
Redingstrasse;15;;4052;Basel
Redingstrasse;38;;4052;Basel
Redingstrasse;40;;4052;Basel
Reichensteinerstrasse;14;d;4053;Basel
Reichensteinerstrasse;14;;4053;Basel
Reichensteinerstrasse;14;a;4053;Basel
Reichensteinerstrasse;15;;4053;Basel
Reichensteinerstrasse;17;;4053;Basel
Reichensteinerstrasse;18;;4053;Basel
Reichensteinerstrasse;21;;4053;Basel
Reichensteinerstrasse;29;;4053;Basel
Reichensteinerstrasse;33;;4053;Basel
Reichensteinerstrasse;37;;4053;Basel
Reichensteinerstrasse;40;;4053;Basel
Reichensteinerstrasse;41;;4053;Basel
Reichensteinerstrasse;43;;4053;Basel
Reinacherstrasse;2;;4053;Basel
Reinacherstrasse;4;;4053;Basel
Reinacherstrasse;12;;4053;Basel
Reinacherstrasse;24;;4053;Basel
Reinacherstrasse;30;;4053;Basel
Reinacherstrasse;48;;4053;Basel
Reinacherstrasse;56;;4053;Basel
Reinacherstrasse;64;;4053;Basel
Reinacherstrasse;72;;4053;Basel
Reinacherstrasse;94;;4053;Basel
Reinacherstrasse;98;;4053;Basel
Reinacherstrasse;101;;4053;Basel
Reinacherstrasse;106;;4053;Basel
Reinacherstrasse;110;;4053;Basel
Reinacherstrasse;111;;4053;Basel
Reinacherstrasse;114;;4053;Basel
Rotterdam-Strasse;2;;4053;Basel
Rotterdam-Strasse;12;;4053;Basel
Reinacherstrasse;131;;4053;Basel
Reinacherstrasse;132;;4053;Basel
Reinacherstrasse;136;;4053;Basel
Reinacherstrasse;138;;4053;Basel
Reinacherstrasse;149;;4053;Basel
Rotterdam-Strasse;20;;4053;Basel
Rotterdam-Strasse;18;;4053;Basel
Reinacherstrasse;151;;4053;Basel
Reinacherstrasse;153;;4053;Basel
Reinacherstrasse;158;;4053;Basel
Reinacherstrasse;202;;4053;Basel
Rotterdam-Strasse;32;;4053;Basel
Rotterdam-Strasse;40;;4053;Basel
Reinacherstrasse;272;;4053;Basel
Reinacherstrasse;292;;4053;Basel
Reiterstrasse;2;;4054;Basel
Reiterstrasse;2;a;4054;Basel
Reiterstrasse;7;;4054;Basel
Reiterstrasse;11;;4054;Basel
Reiterstrasse;13;;4054;Basel
Reiterstrasse;15;;4054;Basel
Reiterstrasse;19;;4054;Basel
Reiterstrasse;20;;4054;Basel
Reiterstrasse;21;;4054;Basel
Reiterstrasse;23;;4054;Basel
Reiterstrasse;25;;4054;Basel
Reiterstrasse;28;;4054;Basel
Reiterstrasse;29;;4054;Basel
Reiterstrasse;31;;4054;Basel
Reiterstrasse;39;;4054;Basel
Reiterstrasse;41;;4054;Basel
Reiterstrasse;44;;4054;Basel
Reiterstrasse;48;;4054;Basel
Reiterstrasse;50;;4054;Basel
Reiterstrasse;51;;4054;Basel
Rennweg;15;;4052;Basel
Rennweg;20;;4052;Basel
Rennweg;25;;4052;Basel
Rennweg;28;;4052;Basel
Rennweg;51;;4052;Basel
Rennweg;57;;4052;Basel
Rennweg;60;;4052;Basel
Rennweg;68;;4052;Basel
Rennweg;70;;4052;Basel
Rennweg;72;;4052;Basel
Rennweg;73;;4052;Basel
Rennweg;76;;4052;Basel
Rennweg;77;;4052;Basel
Rennweg;79;;4052;Basel
Rennweg;80;;4052;Basel
Rennweg;81;;4052;Basel
Rennweg;82;;4052;Basel
Rennweg;90;;4052;Basel
Rennweg;97;;4052;Basel
Reservoirstrasse;150;;4059;Basel
Reservoirstrasse;174;;4059;Basel
Reservoirstrasse;178;;4059;Basel
Reservoirstrasse;187;;4059;Basel
Reservoirstrasse;189;;4059;Basel
Reservoirstrasse;191;;4059;Basel
Reservoirstrasse;201;;4059;Basel
Reusstrasse;5;;4054;Basel
Reusstrasse;7;;4054;Basel
Reusstrasse;9;;4054;Basel
Reusstrasse;11;;4054;Basel
Reusstrasse;43;;4054;Basel
Reusstrasse;61;;4054;Basel
Reusstrasse;70;;4054;Basel
Reusstrasse;76;;4054;Basel
Reusstrasse;81;;4054;Basel
Rheinländerstrasse;3;;4056;Basel
Rheinländerstrasse;5;;4056;Basel
Rheinländerstrasse;7;;4056;Basel
Rheinländerstrasse;14;;4056;Basel
Rheinländerstrasse;19;;4056;Basel
Rheinschanze;2;;4056;Basel
Rheinschanze;6;;4056;Basel
Rheinschanze;12;;4056;Basel
Rheinsprung;1;;4051;Basel
Rheinsprung;8;;4051;Basel
Rheinsprung;14;;4051;Basel
Martinsgasse;3;;4051;Basel
Rheinsprung;20;;4051;Basel
Rheinsprung;24;;4051;Basel
Riedbergstrasse;11;;4059;Basel
Riedbergstrasse;17;;4059;Basel
Riedbergstrasse;18;;4059;Basel
Riedbergstrasse;20;;4059;Basel
Riedbergstrasse;21;;4059;Basel
Rigistrasse;1;;4054;Basel
Rigistrasse;6;;4054;Basel
Rigistrasse;8;;4054;Basel
Rigistrasse;12;;4054;Basel
Rigistrasse;14;;4054;Basel
Rigistrasse;15;;4054;Basel
Rigistrasse;17;;4054;Basel
Rigistrasse;21;;4054;Basel
Rigistrasse;29;;4054;Basel
Rigistrasse;35;;4054;Basel
Rigistrasse;39;;4054;Basel
Rigistrasse;75;;4054;Basel
Rigistrasse;76;;4054;Basel
Rigistrasse;86;;4054;Basel
Rigistrasse;87;;4054;Basel
Rigistrasse;88;;4054;Basel
Rigistrasse;92;;4054;Basel
Rigistrasse;94;;4054;Basel
Rigistrasse;101;;4054;Basel
Rigistrasse;105;;4054;Basel
Rigistrasse;106;;4054;Basel
Münsterplatz;11;;4051;Basel
Rittergasse;14;;4051;Basel
Rixheimerstrasse;9;;4055;Basel
Rixheimerstrasse;12;;4055;Basel
Rixheimerstrasse;14;;4055;Basel
Rixheimerstrasse;21;;4055;Basel
Rixheimerstrasse;23;;4055;Basel
Rixheimerstrasse;29;;4055;Basel
Rixheimerstrasse;33;;4055;Basel
Rodrisstrasse;3;;4054;Basel
Rodrisstrasse;7;;4054;Basel
Rodrisstrasse;8;;4054;Basel
Roggenburgstrasse;6;;4055;Basel
Roggenburgstrasse;19;;4055;Basel
Roggenburgstrasse;21;;4055;Basel
Roggenburgstrasse;33;;4055;Basel
Röschenzerstrasse;4;;4053;Basel
Röschenzerstrasse;16;;4053;Basel
Röschenzerstrasse;18;;4053;Basel
Röschenzerstrasse;19;;4053;Basel
Röschenzerstrasse;23;;4053;Basel
Röschenzerstrasse;24;;4053;Basel
Röschenzerstrasse;25;;4053;Basel
Röschenzerstrasse;26;;4053;Basel
Röschenzerstrasse;28;;4053;Basel
Röschenzerstrasse;30;;4053;Basel
Rosshofgasse;3;;4051;Basel
Rosshofgasse;7;;4051;Basel
Rosshofgasse;12;;4051;Basel
Rosshofgasse;15;;4051;Basel
Rotbergerstrasse;12;;4054;Basel
Rotbergerstrasse;15;;4054;Basel
Rotbergerstrasse;16;;4054;Basel
Rotbergerstrasse;17;;4054;Basel
Rotbergerstrasse;22;;4054;Basel
Rotbergerstrasse;23;;4054;Basel
Rotbergerstrasse;25;;4054;Basel
Rotbergerstrasse;27;;4054;Basel
Rotbergerstrasse;33;;4054;Basel
Rotbergerstrasse;34;;4054;Basel
Rudolfstrasse;2;;4054;Basel
Rudolfstrasse;3;;4054;Basel
Rudolfstrasse;14;;4054;Basel
Rudolfstrasse;21;;4054;Basel
Rudolfstrasse;23;;4054;Basel
Rudolfstrasse;28;;4054;Basel
Rudolfstrasse;48;;4054;Basel
Rudolfstrasse;50;;4054;Basel
Rudolfstrasse;54;;4054;Basel
Rufacherstrasse;9;;4055;Basel
Rufacherstrasse;11;;4055;Basel
Rufacherstrasse;14;;4055;Basel
Rufacherstrasse;20;;4055;Basel
Rufacherstrasse;26;;4055;Basel
Rufacherstrasse;30;;4055;Basel
Rufacherstrasse;34;;4055;Basel
Rufacherstrasse;36;;4055;Basel
Rufacherstrasse;49;;4055;Basel
Rufacherstrasse;54;;4055;Basel
Rufacherstrasse;58;;4055;Basel
Rufacherstrasse;66;;4055;Basel
Rufacherstrasse;70;;4055;Basel
Rufacherstrasse;74;;4055;Basel
Rufacherstrasse;75;;4055;Basel
Rufacherstrasse;78;;4055;Basel
Rufacherstrasse;84;;4055;Basel
Rümelinbachweg;6;;4054;Basel
Rümelinbachweg;14;;4054;Basel
Rümelinbachweg;16;;4054;Basel
Rümelinbachweg;19;;4054;Basel
Rümelinbachweg;20;;4054;Basel
Rümelinbachweg;21;;4054;Basel
Rümelinbachweg;60;;4054;Basel
Rümelinbachweg;62;;4054;Basel
Rümelinbachweg;64;;4054;Basel
Rümelinsplatz;5;;4001;Basel
Rümelinsplatz;7;;4001;Basel
Rütimeyerplatz;2;;4054;Basel
Rütimeyerplatz;3;;4054;Basel
Rütimeyerplatz;4;;4054;Basel
Rütimeyerplatz;5;;4054;Basel
Rütimeyerstrasse;3;;4054;Basel
Rütimeyerstrasse;5;;4054;Basel
Rütimeyerstrasse;10;;4054;Basel
Rütimeyerstrasse;21;;4054;Basel
Rütimeyerstrasse;22;;4054;Basel
Rütimeyerstrasse;23;;4054;Basel
Rütimeyerstrasse;27;;4054;Basel
Rütimeyerstrasse;37;;4054;Basel
Rütimeyerstrasse;39;;4054;Basel
Rütimeyerstrasse;40;;4054;Basel
Rütimeyerstrasse;45;;4054;Basel
Rütimeyerstrasse;46;;4054;Basel
Rütimeyerstrasse;47;;4054;Basel
Rütimeyerstrasse;54;;4054;Basel
Rütimeyerstrasse;60;;4054;Basel
Im Surinam;124;;4058;Basel
Im Surinam;140;;4058;Basel
Im Surinam;144;;4058;Basel
Im Surinam;152;;4058;Basel
Im Surinam;164;;4058;Basel
Im Surinam;170;;4058;Basel
Im Surinam;175;;4058;Basel
Im Surinam;176;;4058;Basel
Im Surinam;178;;4058;Basel
Teichgässlein;30;;4058;Basel
Theodorsgraben;4;;4058;Basel
Theodorsgraben;12;;4058;Basel
Theodorsgraben;14;;4058;Basel
Theodorsgraben;18;;4058;Basel
Theodorsgraben;26;;4058;Basel
Theodorsgraben;32;;4058;Basel
Theodorsgraben;34;;4058;Basel
Theodorsgraben;38;;4058;Basel
Kirchgasse;6;;4058;Basel
Thumringerstrasse;3;;4058;Basel
Thumringerstrasse;8;;4058;Basel
Thumringerstrasse;9;;4058;Basel
Thumringerstrasse;14;;4058;Basel
Thumringerstrasse;15;;4058;Basel
Thumringerstrasse;24;;4058;Basel
Thumringerstrasse;46;;4058;Basel
Thumringerstrasse;62;;4058;Basel
Tüllingerstrasse;32;;4058;Basel
Tüllingerstrasse;36;;4058;Basel
Tüllingerstrasse;42;;4058;Basel
Tüllingerstrasse;44;;4058;Basel
Tüllingerstrasse;46;;4058;Basel
Tüllingerstrasse;48;;4058;Basel
Tüllingerstrasse;54;;4058;Basel
Tüllingerstrasse;56;;4058;Basel
Tüllingerstrasse;60;;4058;Basel
Turnerstrasse;7;;4058;Basel
Turnerstrasse;9;;4058;Basel
Turnerstrasse;12;;4058;Basel
Turnerstrasse;14;;4058;Basel
Turnerstrasse;17;;4058;Basel
Turnerstrasse;18;;4058;Basel
Turnerstrasse;20;;4058;Basel
Turnerstrasse;21;;4058;Basel
Turnerstrasse;23;;4058;Basel
Turnerstrasse;28;;4058;Basel
Turnerstrasse;29;;4058;Basel
Turnerstrasse;30;;4058;Basel
Turnerstrasse;31;;4058;Basel
Turnerstrasse;32;;4058;Basel
Turnerstrasse;33;;4058;Basel
Turnerstrasse;34;;4058;Basel
Utengasse;20;;4058;Basel
Utengasse;22;;4058;Basel
Utengasse;29;;4058;Basel
Utengasse;35;;4058;Basel
Utengasse;48;;4058;Basel
Utengasse;54;;4058;Basel
Utengasse;56;;4058;Basel
Webergasse;2;;4058;Basel
Webergasse;4;;4058;Basel
Webergasse;7;;4058;Basel
Webergasse;9;;4058;Basel
Webergasse;11;;4058;Basel
Webergasse;15;;4058;Basel
Webergasse;24;;4058;Basel
Webergasse;31;;4058;Basel
Webergasse;34;;4058;Basel
Teichgässlein;7;;4058;Basel
Untere Rebgasse;23;;4058;Basel
Weilerweg;3;;4057;Basel
Weilerweg;6;;4057;Basel
Weilerweg;8;;4057;Basel
Weilerweg;20;;4057;Basel
Westquaistrasse;1;;4057;Basel
Westquaistrasse;4;;4057;Basel
Westquaistrasse;28;;4057;Basel
Westquaistrasse;31;;4057;Basel
Wettsteinallee;4;;4058;Basel
Wettsteinallee;6;;4058;Basel
Wettsteinallee;7;;4058;Basel
Wettsteinallee;9;;4058;Basel
Wettsteinallee;27;;4058;Basel
Wettsteinallee;37;;4058;Basel
Wettsteinallee;39;;4058;Basel
Wettsteinallee;40;;4058;Basel
Wettsteinallee;40;b;4058;Basel
Wettsteinallee;45;;4058;Basel
Wettsteinallee;47;;4058;Basel
Wettsteinallee;48;;4058;Basel
Wettsteinallee;52;;4058;Basel
Wettsteinallee;55;;4058;Basel
Wettsteinallee;58;;4058;Basel
Wettsteinallee;61;;4058;Basel
Wettsteinallee;62;;4058;Basel
Wettsteinallee;67;;4058;Basel
Wettsteinallee;73;;4058;Basel
Wettsteinallee;75;;4058;Basel
Wettsteinallee;78;;4058;Basel
Wettsteinallee;80;;4058;Basel
Wettsteinallee;81;;4058;Basel
Wettsteinallee;84;;4058;Basel
Wettsteinallee;85;;4058;Basel
Wettsteinallee;88;;4058;Basel
Wettsteinallee;95;;4058;Basel
Wettsteinallee;96;;4058;Basel
Wettsteinallee;97;;4058;Basel
Wettsteinallee;98;;4058;Basel
Wettsteinallee;99;;4058;Basel
Wettsteinallee;100;;4058;Basel
Wettsteinallee;105;;4058;Basel
Wettsteinallee;115;;4058;Basel
Wettsteinallee;153;;4058;Basel
Wettsteinallee;190;;4058;Basel
Kirchgasse;9;;4058;Basel
Wettsteinplatz;3;;4058;Basel
Wettsteinplatz;4;;4058;Basel
Wettsteinplatz;7;;4058;Basel
Wettsteinplatz;8;;4058;Basel
Wettsteinplatz;11;;4058;Basel
Wiesendamm;2;;4057;Basel
Wiesendamm;2;a;4057;Basel
Wiesendamm;6;;4057;Basel
Wiesendamm;10;a;4057;Basel
Wiesendamm;12;;4057;Basel
Wiesendamm;14;;4057;Basel
Wiesendamm;50;;4057;Basel
Wiesendamm;54;;4057;Basel
Wiesendamm;58;;4057;Basel
Wiesendamm;60;a;4057;Basel
Wiesendamm;60;c;4057;Basel
Wiesendamm;72;;4057;Basel
Wiesendamm;78;;4057;Basel
Wiesenschanzweg;9;;4057;Basel
Wiesenschanzweg;34;;4057;Basel
Mauerstrasse;70;;4057;Basel
Wiesenschanzweg;46;;4057;Basel
Wiesenstrasse;4;;4057;Basel
Wiesenstrasse;14;;4057;Basel
Wiesenstrasse;43;;4057;Basel
Wiesenstrasse;49;;4057;Basel
Wintersingerweg;1;;4058;Basel
Wintersingerweg;5;;4058;Basel
Wintersingerweg;6;;4058;Basel
Wintersingerweg;8;;4058;Basel
Wintersingerweg;10;;4058;Basel
Wittlingerstrasse;134;;4058;Basel
Wittlingerstrasse;136;;4058;Basel
Wittlingerstrasse;146;;4058;Basel
Wittlingerstrasse;174;;4058;Basel
Wittlingerstrasse;176;;4058;Basel
Wittlingerstrasse;184;;4058;Basel
Wittlingerstrasse;192;;4058;Basel
Wittlingerstrasse;194;;4058;Basel
Wittlingerstrasse;202;;4058;Basel
Wollbacherstrasse;2;;4058;Basel
Wollbacherstrasse;3;;4058;Basel
Wollbacherstrasse;6;;4058;Basel
Wollbacherstrasse;7;;4058;Basel
Wollbacherstrasse;9;;4058;Basel
Wollbacherstrasse;11;;4058;Basel
Wollbacherstrasse;12;;4058;Basel
Wollbacherstrasse;13;;4058;Basel
Wollbacherstrasse;14;;4058;Basel
Wollbacherstrasse;16;;4058;Basel
Wollbacherstrasse;24;;4058;Basel
Wollbacherstrasse;25;;4058;Basel
Wollbacherstrasse;27;;4058;Basel
Wollbacherstrasse;35;;4058;Basel
Wollbacherstrasse;36;;4058;Basel
Wollbacherstrasse;37;;4058;Basel
Wollbacherstrasse;41;;4058;Basel
Wollbacherstrasse;43;;4058;Basel
Wollbacherstrasse;51;;4058;Basel
Wollbacherstrasse;53;;4058;Basel
Wollbacherstrasse;54;;4058;Basel
Zähringerstrasse;16;;4057;Basel
Zeglingerweg;3;;4058;Basel
Im Rankhof;6;;4058;Basel
Säckingerstrasse;16;;4058;Basel
Säckingerstrasse;20;;4058;Basel
Schopfheimerstrasse;8;;4058;Basel
Waldshuterstrasse;10;;4058;Basel
Laufenburgerstrasse;30;;4058;Basel
Messeplatz;21;;4058;Basel
Baiergasse;1;;4126;Bettingen
Baiergasse;35;;4126;Bettingen
Baiergasse;39;a;4126;Bettingen
Baiergasse;43;;4126;Bettingen
Baiergasse;51;;4126;Bettingen
Baiergasse;53;;4126;Bettingen
Baiergasse;54;;4126;Bettingen
Baiergasse;84;;4126;Bettingen
Brohegasse;53;;4126;Bettingen
Brohegasse;75;;4126;Bettingen
Buchgasse;2;;4126;Bettingen
Buchholzweg;45;;4126;Bettingen
Bückenweg;42;;4126;Bettingen
Bückenweg;54;;4126;Bettingen
Büntenweg;17;;4126;Bettingen
Büntenweg;34;;4126;Bettingen
Büntenweg;46;;4126;Bettingen
Chrischonabodenweg;50;;4126;Bettingen
Chrischonarain;200;;4126;Bettingen
Chrischonarain;202;;4126;Bettingen
Chrischonarain;207;;4126;Bettingen
Chrischonarain;211;;4126;Bettingen
Chrischonarain;216;;4126;Bettingen
Obere Dorfstrasse;8;;4126;Bettingen
Obere Dorfstrasse;8;a;4126;Bettingen
Obere Dorfstrasse;10;a;4126;Bettingen
Obere Dorfstrasse;12;;4126;Bettingen
Obere Dorfstrasse;20;;4126;Bettingen
Obere Dorfstrasse;44;;4126;Bettingen
Obere Dorfstrasse;62;;4126;Bettingen
Obere Dorfstrasse;65;;4126;Bettingen
Obere Dorfstrasse;67;;4126;Bettingen
Fünfeichenweg;1;;4126;Bettingen
Girenhaldenweg;3;;4126;Bettingen
Girenhaldenweg;11;;4126;Bettingen
Hauptstrasse;18;;4126;Bettingen
Hauptstrasse;54;;4126;Bettingen
Hauptstrasse;68;;4126;Bettingen
Hauptstrasse;70;;4126;Bettingen
Hauptstrasse;75;;4126;Bettingen
Hauptstrasse;108;;4126;Bettingen
Hauptstrasse;120;;4126;Bettingen
Hauptstrasse;131;;4126;Bettingen
Hohe Strasse;30;;4126;Bettingen
Jägerweg;7;;4126;Bettingen
Im Wenkenberg;15;;4126;Bettingen
Landhausweg;28;;4126;Bettingen
Landhausweg;37;;4126;Bettingen
Lauberweg;31;;4126;Bettingen
Linsbergweg;17;;4126;Bettingen
Lindenplatz;4;;4126;Bettingen
Rainweg;1;;4126;Bettingen
Im Speckler;6;;4126;Bettingen
Im Speckler;19;;4126;Bettingen
Steinengasse;2;;4126;Bettingen
Steinengasse;25;;4126;Bettingen
Talmattstrasse;62;;4126;Bettingen
Talmattstrasse;74;;4126;Bettingen
Talmattstrasse;86;;4126;Bettingen
Talmattstrasse;88;;4126;Bettingen
Talmattstrasse;92;;4126;Bettingen
Talmattstrasse;93;;4126;Bettingen
Talweg;5;;4126;Bettingen
Talweg;24;;4126;Bettingen
Talweg;29;;4126;Bettingen
Vierjuchartenweg;27;;4126;Bettingen
Vierjuchartenweg;29;;4126;Bettingen
Vormbergweg;3;;4126;Bettingen
Wyhlenweg;14;;4126;Bettingen
Wyhlenweg;21;;4126;Bettingen
Wyhlenweg;31;;4126;Bettingen
Wyhlenweg;32;;4126;Bettingen
Wyhlenweg;35;;4126;Bettingen
Arnikastrasse;23;;4125;Riehen
Arnikastrasse;25;;4125;Riehen
Arnikastrasse;28;;4125;Riehen
In der Au;3;;4125;Riehen
In der Au;5;;4125;Riehen
In der Au;7;;4125;Riehen
In der Au;21;;4125;Riehen
In der Au;41;;4125;Riehen
In der Au;84;;4125;Riehen
In der Au;90;;4125;Riehen
In der Au;94;;4125;Riehen
In der Au;140;;4125;Riehen
An der Auhalde;15;;4125;Riehen
An der Auhalde;24;;4125;Riehen
Auhaldenweg;12;;4125;Riehen
Erstfeldstrasse;20;;4054;Basel
Erstfeldstrasse;22;;4054;Basel
Erstfeldstrasse;24;;4054;Basel
Erstfeldstrasse;49;;4054;Basel
Erstfeldstrasse;51;;4054;Basel
Erstfeldstrasse;52;;4054;Basel
Erstfeldstrasse;57;;4054;Basel
Erstfeldstrasse;60;;4054;Basel
Erstfeldstrasse;63;;4054;Basel
Erstfeldstrasse;65;;4054;Basel
Erstfeldstrasse;71;;4054;Basel
Im Ettingerhof;1;;4055;Basel
Im Ettingerhof;2;;4055;Basel
Im Ettingerhof;3;;4055;Basel
Im Ettingerhof;9;;4055;Basel
Im Ettingerhof;11;;4055;Basel
Eulerstrasse;1;;4051;Basel
Eulerstrasse;11;;4051;Basel
Eulerstrasse;18;;4051;Basel
Mostackerstrasse;19;;4051;Basel
Eulerstrasse;20;;4051;Basel
Eulerstrasse;27;;4051;Basel
Eulerstrasse;29;;4051;Basel
Eulerstrasse;41;;4051;Basel
Eulerstrasse;43;;4051;Basel
Eulerstrasse;44;;4051;Basel
Eulerstrasse;46;;4051;Basel
Eulerstrasse;53;;4051;Basel
Eulerstrasse;55;;4051;Basel
Eulerstrasse;66;;4051;Basel
Eulerstrasse;78;;4051;Basel
Eulerstrasse;85;;4051;Basel
Elisabethen-Passage;2;;4051;Basel
Faidostrasse;9;;4059;Basel
Falkensteinerstrasse;5;;4053;Basel
Falkensteinerstrasse;20;;4053;Basel
Falkensteinerstrasse;50;;4053;Basel
Falkensteinerstrasse;56;;4053;Basel
Falkensteinerstrasse;57;;4053;Basel
Falkensteinerstrasse;58;;4053;Basel
Falkensteinerstrasse;66;;4053;Basel
Falkensteinerstrasse;67;;4053;Basel
Falkensteinerstrasse;71;;4053;Basel
Freie Strasse;26;;4001;Basel
Falknerstrasse;7;;4001;Basel
Falknerstrasse;9;;4001;Basel
Falknerstrasse;11;;4001;Basel
Pfluggässlein;8;;4001;Basel
Falknerstrasse;12;;4001;Basel
Weisse Gasse;6;;4001;Basel
Weisse Gasse;14;;4001;Basel
